,0
0,"[(3, 0, 0, 2), (3, 0, 1, 2), (3, 0, 2, 1), (3, 0, 3, 1), (3, 0, 4, 1), (3, 0, 5, 1), (3, 0, 6, 0), (3, 0, 7, 0), (3, 0, 8, 0), (3, 0, 9, 2), (3, 0, 10, 1), (3, 0, 11, 1), (3, 0, 12, 0), (3, 0, 13, 2), (3, 0, 14, 0), (3, 0, 15, 1), (3, 0, 16, 2), (3, 0, 17, 2), (3, 0, 18, 1), (3, 0, 19, 0), (3, 0, 20, 2), (3, 0, 21, 0), (3, 0, 22, 1), (3, 0, 23, 1), (3, 0, 24, 0), (3, 0, 25, 2), (3, 0, 26, 0), (3, 0, 27, 0), (3, 0, 28, 1), (3, 0, 29, 1), (3, 0, 30, 1), (3, 0, 31, 2), (3, 0, 32, 2), (3, 0, 33, 1), (3, 0, 34, 0), (3, 0, 35, 2), (3, 0, 36, 2), (3, 0, 37, 1), (3, 0, 38, 0), (3, 0, 39, 1), (3, 0, 40, 1), (3, 0, 41, 0), (3, 0, 42, 2), (3, 0, 43, 2), (3, 0, 44, 2), (3, 0, 45, 1), (3, 0, 46, 1), (3, 0, 47, 2), (3, 0, 48, 0), (3, 0, 49, 0), (3, 0, 50, 2), (3, 0, 51, 1), (3, 0, 52, 1), (3, 0, 53, 2), (3, 0, 54, 2), (3, 0, 55, 0), (3, 0, 56, 1), (3, 0, 57, 1), (3, 0, 58, 1), (3, 0, 59, 0), (3, 0, 60, 0), (3, 0, 61, 2), (3, 0, 62, 0), (3, 0, 63, 1), (3, 0, 64, 0), (3, 0, 65, 1), (3, 0, 66, 0), (3, 0, 67, 2), (3, 0, 68, 2), (3, 0, 69, 0), (3, 0, 70, 0), (3, 0, 71, 1), (3, 0, 72, 1), (3, 0, 73, 0), (3, 0, 74, 0), (3, 0, 75, 0), (3, 0, 76, 2), (3, 0, 77, 0), (3, 0, 78, 1), (3, 0, 79, 2), (3, 0, 80, 2), (3, 0, 81, 2), (3, 0, 82, 1), (3, 0, 83, 2), (3, 0, 84, 2), (3, 0, 85, 0), (3, 0, 86, 0), (3, 0, 87, 0), (3, 0, 88, 1), (3, 0, 89, 0), (3, 0, 90, 0), (3, 0, 91, 1), (3, 0, 92, 0), (3, 0, 93, 2), (3, 0, 94, 2), (3, 0, 95, 1), (3, 0, 96, 0), (3, 0, 97, 1), (3, 0, 98, 1), (3, 0, 99, 1)]"
1,"[(3, 1, 0, 0), (3, 1, 1, 1), (3, 1, 2, 2), (3, 1, 3, 2), (3, 1, 4, 2), (3, 1, 5, 1), (3, 1, 6, 0), (3, 1, 7, 2), (3, 1, 8, 2), (3, 1, 9, 0), (3, 1, 10, 2), (3, 1, 11, 1), (3, 1, 12, 1), (3, 1, 13, 1), (3, 1, 14, 0), (3, 1, 15, 0), (3, 1, 16, 1), (3, 1, 17, 0), (3, 1, 18, 1), (3, 1, 19, 1), (3, 1, 20, 0), (3, 1, 21, 0), (3, 1, 22, 0), (3, 1, 23, 2), (3, 1, 24, 2), (3, 1, 25, 2), (3, 1, 26, 0), (3, 1, 27, 0), (3, 1, 28, 1), (3, 1, 29, 1), (3, 1, 30, 1), (3, 1, 31, 2), (3, 1, 32, 2), (3, 1, 33, 2), (3, 1, 34, 0), (3, 1, 35, 0), (3, 1, 36, 2), (3, 1, 37, 1), (3, 1, 38, 1), (3, 1, 39, 1), (3, 1, 40, 2), (3, 1, 41, 1), (3, 1, 42, 2), (3, 1, 43, 0), (3, 1, 44, 1), (3, 1, 45, 1), (3, 1, 46, 2), (3, 1, 47, 0), (3, 1, 48, 0), (3, 1, 49, 0), (3, 1, 50, 0), (3, 1, 51, 1), (3, 1, 52, 0), (3, 1, 53, 0), (3, 1, 54, 2), (3, 1, 55, 0), (3, 1, 56, 1), (3, 1, 57, 2), (3, 1, 58, 2), (3, 1, 59, 1), (3, 1, 60, 2), (3, 1, 61, 0), (3, 1, 62, 0), (3, 1, 63, 1), (3, 1, 64, 2), (3, 1, 65, 2), (3, 1, 66, 2), (3, 1, 67, 1), (3, 1, 68, 2), (3, 1, 69, 0), (3, 1, 70, 1), (3, 1, 71, 0), (3, 1, 72, 0), (3, 1, 73, 2), (3, 1, 74, 0), (3, 1, 75, 1), (3, 1, 76, 0), (3, 1, 77, 0), (3, 1, 78, 0), (3, 1, 79, 2), (3, 1, 80, 1), (3, 1, 81, 2), (3, 1, 82, 1), (3, 1, 83, 0), (3, 1, 84, 0), (3, 1, 85, 1), (3, 1, 86, 1), (3, 1, 87, 0), (3, 1, 88, 0), (3, 1, 89, 2), (3, 1, 90, 1), (3, 1, 91, 1), (3, 1, 92, 1), (3, 1, 93, 2), (3, 1, 94, 0), (3, 1, 95, 0), (3, 1, 96, 1), (3, 1, 97, 0), (3, 1, 98, 1), (3, 1, 99, 1)]"
2,"[(3, 2, 0, 2), (3, 2, 1, 2), (3, 2, 2, 1), (3, 2, 3, 0), (3, 2, 4, 2), (3, 2, 5, 1), (3, 2, 6, 2), (3, 2, 7, 1), (3, 2, 8, 1), (3, 2, 9, 0), (3, 2, 10, 1), (3, 2, 11, 0), (3, 2, 12, 1), (3, 2, 13, 0), (3, 2, 14, 2), (3, 2, 15, 2), (3, 2, 16, 0), (3, 2, 17, 0), (3, 2, 18, 2), (3, 2, 19, 2), (3, 2, 20, 1), (3, 2, 21, 0), (3, 2, 22, 1), (3, 2, 23, 0), (3, 2, 24, 0), (3, 2, 25, 2), (3, 2, 26, 0), (3, 2, 27, 0), (3, 2, 28, 2), (3, 2, 29, 1), (3, 2, 30, 1), (3, 2, 31, 2), (3, 2, 32, 0), (3, 2, 33, 1), (3, 2, 34, 0), (3, 2, 35, 1), (3, 2, 36, 1), (3, 2, 37, 2), (3, 2, 38, 1), (3, 2, 39, 1), (3, 2, 40, 2), (3, 2, 41, 0), (3, 2, 42, 1), (3, 2, 43, 1), (3, 2, 44, 1), (3, 2, 45, 0), (3, 2, 46, 1), (3, 2, 47, 0), (3, 2, 48, 2), (3, 2, 49, 2), (3, 2, 50, 1), (3, 2, 51, 0), (3, 2, 52, 2), (3, 2, 53, 2), (3, 2, 54, 1), (3, 2, 55, 0), (3, 2, 56, 2), (3, 2, 57, 2), (3, 2, 58, 0), (3, 2, 59, 2), (3, 2, 60, 2), (3, 2, 61, 0), (3, 2, 62, 0), (3, 2, 63, 0), (3, 2, 64, 2), (3, 2, 65, 1), (3, 2, 66, 0), (3, 2, 67, 1), (3, 2, 68, 0), (3, 2, 69, 1), (3, 2, 70, 1), (3, 2, 71, 0), (3, 2, 72, 0), (3, 2, 73, 2), (3, 2, 74, 2), (3, 2, 75, 0), (3, 2, 76, 0), (3, 2, 77, 0), (3, 2, 78, 0), (3, 2, 79, 1), (3, 2, 80, 0), (3, 2, 81, 1), (3, 2, 82, 2), (3, 2, 83, 1), (3, 2, 84, 0), (3, 2, 85, 0), (3, 2, 86, 2), (3, 2, 87, 2), (3, 2, 88, 0), (3, 2, 89, 2), (3, 2, 90, 2), (3, 2, 91, 2), (3, 2, 92, 2), (3, 2, 93, 2), (3, 2, 94, 0), (3, 2, 95, 2), (3, 2, 96, 2), (3, 2, 97, 0), (3, 2, 98, 1), (3, 2, 99, 2)]"
3,"[(3, 3, 0, 0), (3, 3, 1, 2), (3, 3, 2, 1), (3, 3, 3, 1), (3, 3, 4, 0), (3, 3, 5, 1), (3, 3, 6, 2), (3, 3, 7, 2), (3, 3, 8, 2), (3, 3, 9, 0), (3, 3, 10, 0), (3, 3, 11, 1), (3, 3, 12, 1), (3, 3, 13, 1), (3, 3, 14, 1), (3, 3, 15, 1), (3, 3, 16, 0), (3, 3, 17, 2), (3, 3, 18, 1), (3, 3, 19, 2), (3, 3, 20, 1), (3, 3, 21, 2), (3, 3, 22, 1), (3, 3, 23, 1), (3, 3, 24, 0), (3, 3, 25, 1), (3, 3, 26, 2), (3, 3, 27, 0), (3, 3, 28, 0), (3, 3, 29, 1), (3, 3, 30, 1), (3, 3, 31, 1), (3, 3, 32, 2), (3, 3, 33, 0), (3, 3, 34, 0), (3, 3, 35, 1), (3, 3, 36, 1), (3, 3, 37, 2), (3, 3, 38, 1), (3, 3, 39, 0), (3, 3, 40, 0), (3, 3, 41, 1), (3, 3, 42, 0), (3, 3, 43, 2), (3, 3, 44, 2), (3, 3, 45, 1), (3, 3, 46, 2), (3, 3, 47, 2), (3, 3, 48, 1), (3, 3, 49, 1), (3, 3, 50, 2), (3, 3, 51, 0), (3, 3, 52, 1), (3, 3, 53, 1), (3, 3, 54, 2), (3, 3, 55, 2), (3, 3, 56, 2), (3, 3, 57, 1), (3, 3, 58, 2), (3, 3, 59, 1), (3, 3, 60, 0), (3, 3, 61, 1), (3, 3, 62, 1), (3, 3, 63, 0), (3, 3, 64, 0), (3, 3, 65, 0), (3, 3, 66, 1), (3, 3, 67, 2), (3, 3, 68, 0), (3, 3, 69, 0), (3, 3, 70, 2), (3, 3, 71, 2), (3, 3, 72, 1), (3, 3, 73, 0), (3, 3, 74, 2), (3, 3, 75, 1), (3, 3, 76, 0), (3, 3, 77, 2), (3, 3, 78, 2), (3, 3, 79, 2), (3, 3, 80, 1), (3, 3, 81, 2), (3, 3, 82, 1), (3, 3, 83, 1), (3, 3, 84, 0), (3, 3, 85, 0), (3, 3, 86, 1), (3, 3, 87, 1), (3, 3, 88, 2), (3, 3, 89, 2), (3, 3, 90, 1), (3, 3, 91, 2), (3, 3, 92, 2), (3, 3, 93, 0), (3, 3, 94, 0), (3, 3, 95, 1), (3, 3, 96, 0), (3, 3, 97, 0), (3, 3, 98, 0), (3, 3, 99, 1)]"
4,"[(3, 4, 0, 0), (3, 4, 1, 2), (3, 4, 2, 1), (3, 4, 3, 1), (3, 4, 4, 2), (3, 4, 5, 1), (3, 4, 6, 2), (3, 4, 7, 0), (3, 4, 8, 1), (3, 4, 9, 2), (3, 4, 10, 2), (3, 4, 11, 0), (3, 4, 12, 2), (3, 4, 13, 1), (3, 4, 14, 0), (3, 4, 15, 0), (3, 4, 16, 2), (3, 4, 17, 2), (3, 4, 18, 0), (3, 4, 19, 0), (3, 4, 20, 1), (3, 4, 21, 2), (3, 4, 22, 1), (3, 4, 23, 1), (3, 4, 24, 0), (3, 4, 25, 2), (3, 4, 26, 1), (3, 4, 27, 2), (3, 4, 28, 0), (3, 4, 29, 1), (3, 4, 30, 0), (3, 4, 31, 1), (3, 4, 32, 2), (3, 4, 33, 0), (3, 4, 34, 2), (3, 4, 35, 1), (3, 4, 36, 1), (3, 4, 37, 1), (3, 4, 38, 1), (3, 4, 39, 1), (3, 4, 40, 1), (3, 4, 41, 0), (3, 4, 42, 2), (3, 4, 43, 0), (3, 4, 44, 2), (3, 4, 45, 1), (3, 4, 46, 2), (3, 4, 47, 2), (3, 4, 48, 1), (3, 4, 49, 1), (3, 4, 50, 0), (3, 4, 51, 0), (3, 4, 52, 1), (3, 4, 53, 2), (3, 4, 54, 1), (3, 4, 55, 0), (3, 4, 56, 0), (3, 4, 57, 2), (3, 4, 58, 2), (3, 4, 59, 0), (3, 4, 60, 0), (3, 4, 61, 0), (3, 4, 62, 0), (3, 4, 63, 1), (3, 4, 64, 0), (3, 4, 65, 2), (3, 4, 66, 2), (3, 4, 67, 0), (3, 4, 68, 2), (3, 4, 69, 0), (3, 4, 70, 0), (3, 4, 71, 2), (3, 4, 72, 2), (3, 4, 73, 2), (3, 4, 74, 1), (3, 4, 75, 2), (3, 4, 76, 1), (3, 4, 77, 2), (3, 4, 78, 1), (3, 4, 79, 2), (3, 4, 80, 0), (3, 4, 81, 2), (3, 4, 82, 2), (3, 4, 83, 2), (3, 4, 84, 0), (3, 4, 85, 2), (3, 4, 86, 2), (3, 4, 87, 0), (3, 4, 88, 2), (3, 4, 89, 2), (3, 4, 90, 2), (3, 4, 91, 0), (3, 4, 92, 1), (3, 4, 93, 0), (3, 4, 94, 2), (3, 4, 95, 0), (3, 4, 96, 1), (3, 4, 97, 0), (3, 4, 98, 1), (3, 4, 99, 0)]"
5,"[(3, 5, 0, 1), (3, 5, 1, 1), (3, 5, 2, 2), (3, 5, 3, 1), (3, 5, 4, 2), (3, 5, 5, 1), (3, 5, 6, 0), (3, 5, 7, 1), (3, 5, 8, 2), (3, 5, 9, 1), (3, 5, 10, 2), (3, 5, 11, 2), (3, 5, 12, 0), (3, 5, 13, 0), (3, 5, 14, 0), (3, 5, 15, 2), (3, 5, 16, 1), (3, 5, 17, 1), (3, 5, 18, 2), (3, 5, 19, 0), (3, 5, 20, 0), (3, 5, 21, 1), (3, 5, 22, 0), (3, 5, 23, 2), (3, 5, 24, 1), (3, 5, 25, 0), (3, 5, 26, 0), (3, 5, 27, 0), (3, 5, 28, 2), (3, 5, 29, 1), (3, 5, 30, 0), (3, 5, 31, 1), (3, 5, 32, 2), (3, 5, 33, 1), (3, 5, 34, 2), (3, 5, 35, 2), (3, 5, 36, 2), (3, 5, 37, 2), (3, 5, 38, 1), (3, 5, 39, 0), (3, 5, 40, 0), (3, 5, 41, 1), (3, 5, 42, 0), (3, 5, 43, 2), (3, 5, 44, 0), (3, 5, 45, 0), (3, 5, 46, 1), (3, 5, 47, 1), (3, 5, 48, 2), (3, 5, 49, 1), (3, 5, 50, 0), (3, 5, 51, 0), (3, 5, 52, 2), (3, 5, 53, 1), (3, 5, 54, 0), (3, 5, 55, 1), (3, 5, 56, 1), (3, 5, 57, 0), (3, 5, 58, 2), (3, 5, 59, 1), (3, 5, 60, 0), (3, 5, 61, 2), (3, 5, 62, 2), (3, 5, 63, 1), (3, 5, 64, 0), (3, 5, 65, 1), (3, 5, 66, 2), (3, 5, 67, 2), (3, 5, 68, 1), (3, 5, 69, 2), (3, 5, 70, 2), (3, 5, 71, 1), (3, 5, 72, 2), (3, 5, 73, 0), (3, 5, 74, 1), (3, 5, 75, 2), (3, 5, 76, 1), (3, 5, 77, 0), (3, 5, 78, 1), (3, 5, 79, 1), (3, 5, 80, 2), (3, 5, 81, 0), (3, 5, 82, 0), (3, 5, 83, 1), (3, 5, 84, 0), (3, 5, 85, 1), (3, 5, 86, 0), (3, 5, 87, 0), (3, 5, 88, 1), (3, 5, 89, 0), (3, 5, 90, 1), (3, 5, 91, 2), (3, 5, 92, 0), (3, 5, 93, 0), (3, 5, 94, 0), (3, 5, 95, 1), (3, 5, 96, 0), (3, 5, 97, 0), (3, 5, 98, 1), (3, 5, 99, 0)]"
6,"[(3, 6, 0, 1), (3, 6, 1, 0), (3, 6, 2, 1), (3, 6, 3, 0), (3, 6, 4, 1), (3, 6, 5, 0), (3, 6, 6, 0), (3, 6, 7, 2), (3, 6, 8, 2), (3, 6, 9, 0), (3, 6, 10, 0), (3, 6, 11, 0), (3, 6, 12, 0), (3, 6, 13, 1), (3, 6, 14, 1), (3, 6, 15, 0), (3, 6, 16, 0), (3, 6, 17, 2), (3, 6, 18, 0), (3, 6, 19, 1), (3, 6, 20, 2), (3, 6, 21, 2), (3, 6, 22, 2), (3, 6, 23, 0), (3, 6, 24, 1), (3, 6, 25, 2), (3, 6, 26, 1), (3, 6, 27, 1), (3, 6, 28, 1), (3, 6, 29, 0), (3, 6, 30, 0), (3, 6, 31, 2), (3, 6, 32, 0), (3, 6, 33, 2), (3, 6, 34, 1), (3, 6, 35, 1), (3, 6, 36, 1), (3, 6, 37, 0), (3, 6, 38, 2), (3, 6, 39, 2), (3, 6, 40, 1), (3, 6, 41, 2), (3, 6, 42, 1), (3, 6, 43, 0), (3, 6, 44, 2), (3, 6, 45, 2), (3, 6, 46, 0), (3, 6, 47, 1), (3, 6, 48, 0), (3, 6, 49, 1), (3, 6, 50, 0), (3, 6, 51, 0), (3, 6, 52, 2), (3, 6, 53, 0), (3, 6, 54, 1), (3, 6, 55, 0), (3, 6, 56, 2), (3, 6, 57, 2), (3, 6, 58, 0), (3, 6, 59, 1), (3, 6, 60, 1), (3, 6, 61, 1), (3, 6, 62, 1), (3, 6, 63, 2), (3, 6, 64, 1), (3, 6, 65, 0), (3, 6, 66, 0), (3, 6, 67, 0), (3, 6, 68, 0), (3, 6, 69, 0), (3, 6, 70, 2), (3, 6, 71, 2), (3, 6, 72, 0), (3, 6, 73, 0), (3, 6, 74, 0), (3, 6, 75, 2), (3, 6, 76, 1), (3, 6, 77, 1), (3, 6, 78, 0), (3, 6, 79, 1), (3, 6, 80, 2), (3, 6, 81, 2), (3, 6, 82, 2), (3, 6, 83, 2), (3, 6, 84, 0), (3, 6, 85, 1), (3, 6, 86, 1), (3, 6, 87, 2), (3, 6, 88, 0), (3, 6, 89, 1), (3, 6, 90, 1), (3, 6, 91, 0), (3, 6, 92, 2), (3, 6, 93, 1), (3, 6, 94, 0), (3, 6, 95, 2), (3, 6, 96, 0), (3, 6, 97, 0), (3, 6, 98, 0), (3, 6, 99, 2)]"
7,"[(3, 7, 0, 1), (3, 7, 1, 2), (3, 7, 2, 2), (3, 7, 3, 0), (3, 7, 4, 2), (3, 7, 5, 2), (3, 7, 6, 1), (3, 7, 7, 1), (3, 7, 8, 0), (3, 7, 9, 1), (3, 7, 10, 0), (3, 7, 11, 2), (3, 7, 12, 1), (3, 7, 13, 0), (3, 7, 14, 0), (3, 7, 15, 0), (3, 7, 16, 0), (3, 7, 17, 0), (3, 7, 18, 1), (3, 7, 19, 2), (3, 7, 20, 0), (3, 7, 21, 0), (3, 7, 22, 0), (3, 7, 23, 1), (3, 7, 24, 0), (3, 7, 25, 1), (3, 7, 26, 1), (3, 7, 27, 0), (3, 7, 28, 0), (3, 7, 29, 2), (3, 7, 30, 2), (3, 7, 31, 2), (3, 7, 32, 0), (3, 7, 33, 2), (3, 7, 34, 1), (3, 7, 35, 1), (3, 7, 36, 0), (3, 7, 37, 0), (3, 7, 38, 0), (3, 7, 39, 0), (3, 7, 40, 0), (3, 7, 41, 0), (3, 7, 42, 0), (3, 7, 43, 0), (3, 7, 44, 1), (3, 7, 45, 0), (3, 7, 46, 2), (3, 7, 47, 1), (3, 7, 48, 0), (3, 7, 49, 1), (3, 7, 50, 1), (3, 7, 51, 1), (3, 7, 52, 1), (3, 7, 53, 0), (3, 7, 54, 1), (3, 7, 55, 1), (3, 7, 56, 0), (3, 7, 57, 1), (3, 7, 58, 1), (3, 7, 59, 2), (3, 7, 60, 0), (3, 7, 61, 1), (3, 7, 62, 2), (3, 7, 63, 1), (3, 7, 64, 0), (3, 7, 65, 0), (3, 7, 66, 0), (3, 7, 67, 2), (3, 7, 68, 1), (3, 7, 69, 1), (3, 7, 70, 0), (3, 7, 71, 2), (3, 7, 72, 2), (3, 7, 73, 1), (3, 7, 74, 0), (3, 7, 75, 2), (3, 7, 76, 2), (3, 7, 77, 1), (3, 7, 78, 0), (3, 7, 79, 0), (3, 7, 80, 0), (3, 7, 81, 0), (3, 7, 82, 2), (3, 7, 83, 0), (3, 7, 84, 0), (3, 7, 85, 1), (3, 7, 86, 2), (3, 7, 87, 0), (3, 7, 88, 0), (3, 7, 89, 2), (3, 7, 90, 2), (3, 7, 91, 2), (3, 7, 92, 2), (3, 7, 93, 1), (3, 7, 94, 1), (3, 7, 95, 0), (3, 7, 96, 1), (3, 7, 97, 1), (3, 7, 98, 2), (3, 7, 99, 0)]"
8,"[(3, 8, 0, 0), (3, 8, 1, 1), (3, 8, 2, 0), (3, 8, 3, 2), (3, 8, 4, 2), (3, 8, 5, 2), (3, 8, 6, 0), (3, 8, 7, 0), (3, 8, 8, 1), (3, 8, 9, 1), (3, 8, 10, 1), (3, 8, 11, 1), (3, 8, 12, 2), (3, 8, 13, 1), (3, 8, 14, 2), (3, 8, 15, 2), (3, 8, 16, 1), (3, 8, 17, 1), (3, 8, 18, 2), (3, 8, 19, 1), (3, 8, 20, 1), (3, 8, 21, 2), (3, 8, 22, 0), (3, 8, 23, 0), (3, 8, 24, 1), (3, 8, 25, 0), (3, 8, 26, 2), (3, 8, 27, 1), (3, 8, 28, 0), (3, 8, 29, 0), (3, 8, 30, 2), (3, 8, 31, 2), (3, 8, 32, 1), (3, 8, 33, 2), (3, 8, 34, 2), (3, 8, 35, 1), (3, 8, 36, 0), (3, 8, 37, 0), (3, 8, 38, 2), (3, 8, 39, 0), (3, 8, 40, 2), (3, 8, 41, 0), (3, 8, 42, 2), (3, 8, 43, 0), (3, 8, 44, 1), (3, 8, 45, 0), (3, 8, 46, 2), (3, 8, 47, 1), (3, 8, 48, 2), (3, 8, 49, 2), (3, 8, 50, 1), (3, 8, 51, 0), (3, 8, 52, 0), (3, 8, 53, 1), (3, 8, 54, 0), (3, 8, 55, 2), (3, 8, 56, 1), (3, 8, 57, 0), (3, 8, 58, 1), (3, 8, 59, 1), (3, 8, 60, 2), (3, 8, 61, 0), (3, 8, 62, 0), (3, 8, 63, 2), (3, 8, 64, 2), (3, 8, 65, 2), (3, 8, 66, 0), (3, 8, 67, 1), (3, 8, 68, 2), (3, 8, 69, 2), (3, 8, 70, 2), (3, 8, 71, 0), (3, 8, 72, 1), (3, 8, 73, 1), (3, 8, 74, 1), (3, 8, 75, 0), (3, 8, 76, 2), (3, 8, 77, 2), (3, 8, 78, 1), (3, 8, 79, 2), (3, 8, 80, 2), (3, 8, 81, 2), (3, 8, 82, 1), (3, 8, 83, 2), (3, 8, 84, 1), (3, 8, 85, 2), (3, 8, 86, 2), (3, 8, 87, 0), (3, 8, 88, 2), (3, 8, 89, 0), (3, 8, 90, 1), (3, 8, 91, 0), (3, 8, 92, 0), (3, 8, 93, 0), (3, 8, 94, 1), (3, 8, 95, 2), (3, 8, 96, 0), (3, 8, 97, 0), (3, 8, 98, 0), (3, 8, 99, 2)]"
9,"[(3, 9, 0, 2), (3, 9, 1, 0), (3, 9, 2, 1), (3, 9, 3, 0), (3, 9, 4, 0), (3, 9, 5, 2), (3, 9, 6, 1), (3, 9, 7, 1), (3, 9, 8, 2), (3, 9, 9, 0), (3, 9, 10, 0), (3, 9, 11, 1), (3, 9, 12, 2), (3, 9, 13, 0), (3, 9, 14, 1), (3, 9, 15, 0), (3, 9, 16, 2), (3, 9, 17, 1), (3, 9, 18, 1), (3, 9, 19, 1), (3, 9, 20, 2), (3, 9, 21, 1), (3, 9, 22, 2), (3, 9, 23, 2), (3, 9, 24, 2), (3, 9, 25, 0), (3, 9, 26, 0), (3, 9, 27, 0), (3, 9, 28, 1), (3, 9, 29, 0), (3, 9, 30, 2), (3, 9, 31, 0), (3, 9, 32, 0), (3, 9, 33, 1), (3, 9, 34, 0), (3, 9, 35, 2), (3, 9, 36, 2), (3, 9, 37, 0), (3, 9, 38, 1), (3, 9, 39, 0), (3, 9, 40, 0), (3, 9, 41, 1), (3, 9, 42, 2), (3, 9, 43, 2), (3, 9, 44, 2), (3, 9, 45, 0), (3, 9, 46, 1), (3, 9, 47, 2), (3, 9, 48, 1), (3, 9, 49, 1), (3, 9, 50, 1), (3, 9, 51, 2), (3, 9, 52, 0), (3, 9, 53, 0), (3, 9, 54, 0), (3, 9, 55, 0), (3, 9, 56, 0), (3, 9, 57, 1), (3, 9, 58, 0), (3, 9, 59, 2), (3, 9, 60, 1), (3, 9, 61, 2), (3, 9, 62, 2), (3, 9, 63, 0), (3, 9, 64, 2), (3, 9, 65, 1), (3, 9, 66, 0), (3, 9, 67, 0), (3, 9, 68, 1), (3, 9, 69, 1), (3, 9, 70, 1), (3, 9, 71, 0), (3, 9, 72, 1), (3, 9, 73, 1), (3, 9, 74, 1), (3, 9, 75, 0), (3, 9, 76, 0), (3, 9, 77, 1), (3, 9, 78, 2), (3, 9, 79, 2), (3, 9, 80, 2), (3, 9, 81, 0), (3, 9, 82, 1), (3, 9, 83, 2), (3, 9, 84, 0), (3, 9, 85, 2), (3, 9, 86, 2), (3, 9, 87, 2), (3, 9, 88, 1), (3, 9, 89, 2), (3, 9, 90, 1), (3, 9, 91, 0), (3, 9, 92, 0), (3, 9, 93, 0), (3, 9, 94, 2), (3, 9, 95, 0), (3, 9, 96, 0), (3, 9, 97, 2), (3, 9, 98, 0), (3, 9, 99, 0)]"
